GameIndex,AwayTeam,HomeTeam,AwayPlay,HomePlay,PlayStartTime,PlayEndTime,Make,PlayType,ScoreDifference
35,MIL,DEN,0,1,157,139,0,0,3
35,MIL,DEN,1,0,139,135,0,2,-3
35,MIL,DEN,1,0,134,120,0,3,-3
35,MIL,DEN,1,0,119,114,1,3,-3
35,MIL,DEN,0,1,114,97,0,2,0
35,MIL,DEN,1,0,97,81,1,2,0
35,MIL,DEN,0,1,81,78,0,0,-2
35,MIL,DEN,0,1,78,78,0,5,-2
35,MIL,DEN,1,0,78,58,0,2,2
35,MIL,DEN,1,0,57,47,0,5,2
35,MIL,DEN,1,0,47,36,0,3,1
35,MIL,DEN,1,0,33,28,0,5,1
35,MIL,DEN,1,0,28,18,1,2,-1
35,MIL,DEN,0,1,18,5,0,3,-1
35,MIL,DEN,0,1,5,5,1,2,-1
35,MIL,DEN,1,0,5,1,0,2,-1
36,LAL,ORL,0,1,172,161,1,3,0
36,LAL,ORL,0,1,161,148,0,5,3
36,LAL,ORL,0,1,146,132,0,2,3
36,LAL,ORL,0,1,130,130,1,2,3
36,LAL,ORL,0,1,130,113,0,5,5
36,LAL,ORL,0,1,113,99,0,2,2
36,LAL,ORL,1,0,98,78,1,2,-2
36,LAL,ORL,0,1,78,60,0,3,0
36,LAL,ORL,1,0,59,36,0,2,0
36,LAL,ORL,0,1,35,26,0,2,0
36,LAL,ORL,0,1,26,26,0,2,0
36,LAL,ORL,1,0,26,2,0,2,0
36,LAL,ORL,1,0,2,2,0,0,0
36,LAL,ORL,0,1,2,0,1,2,0
37,UTA,MIA,1,0,167,150,0,0,-3
37,UTA,MIA,1,0,150,135,0,5,-3
37,UTA,MIA,1,0,135,125,1,2,-4
37,UTA,MIA,0,1,125,108,1,2,2
37,UTA,MIA,1,0,108,87,0,2,-4
37,UTA,MIA,0,1,85,75,0,2,4
37,UTA,MIA,0,1,74,69,0,2,4
37,UTA,MIA,1,0,68,55,1,2,-4
37,UTA,MIA,0,1,50,38,1,2,2
37,UTA,MIA,1,0,38,32,0,2,-4
37,UTA,MIA,1,0,30,28,0,5,-4
37,UTA,MIA,1,0,27,23,0,2,-4
37,UTA,MIA,1,0,20,20,0,5,-4
37,UTA,MIA,0,1,19,12,0,5,5
37,UTA,MIA,1,0,12,11,0,5,-3
37,UTA,MIA,1,0,11,7,0,3,-5
37,UTA,MIA,1,0,6,6,1,2,-5
37,UTA,MIA,1,0,6,5,0,5,-3
37,UTA,MIA,1,0,5,0,1,3,-4
38,CHA,CHI,0,1,176,166,0,5,6
38,CHA,CHI,1,0,166,153,1,3,-6
38,CHA,CHI,1,0,153,137,0,5,-3
38,CHA,CHI,1,0,137,114,1,2,-5
38,CHA,CHI,0,1,114,101,0,2,3
38,CHA,CHI,1,0,99,89,0,2,-3
38,CHA,CHI,0,1,88,69,0,2,3
38,CHA,CHI,1,0,68,57,0,3,-3
38,CHA,CHI,1,0,55,55,0,2,-3
38,CHA,CHI,0,1,51,38,0,0,3
38,CHA,CHI,1,0,38,28,0,3,-3
38,CHA,CHI,0,1,5,5,1,2,3
38,CHA,CHI,1,0,5,1,0,3,-5
38,CHA,CHI,1,0,0,0,0,2,-5
39,MIN,IND,1,0,179,167,0,2,-7
39,MIN,IND,0,1,166,160,0,5,7
39,MIN,IND,1,0,160,148,0,3,-9
39,MIN,IND,0,1,147,146,0,5,9
39,MIN,IND,1,0,146,138,1,3,-9
39,MIN,IND,1,0,138,132,0,5,-6
39,MIN,IND,1,0,131,119,1,3,-6
39,MIN,IND,0,1,119,98,0,3,3
39,MIN,IND,1,0,97,78,1,2,-3
39,MIN,IND,0,1,78,60,0,0,1
39,MIN,IND,1,0,60,55,0,0,-1
39,MIN,IND,0,1,55,41,1,2,1
39,MIN,IND,1,0,41,25,0,2,-3
39,MIN,IND,1,0,24,20,0,5,-3
39,MIN,IND,0,1,20,17,0,5,4
39,MIN,IND,1,0,17,12,0,3,-4
39,MIN,IND,1,0,12,11,0,5,-4
39,MIN,IND,1,0,11,6,1,3,-6
39,MIN,IND,1,0,6,6,0,5,-3
39,MIN,IND,1,0,6,4,0,0,-4
40,POR,MEM,0,1,176,158,0,0,6
40,POR,MEM,1,0,158,152,1,2,-6
40,POR,MEM,1,0,152,134,0,5,-4
40,POR,MEM,1,0,134,125,1,2,-6
40,POR,MEM,1,0,125,106,0,5,-4
40,POR,MEM,1,0,106,92,1,3,-6
40,POR,MEM,0,1,92,75,0,2,3
40,POR,MEM,1,0,73,57,0,3,-3
40,POR,MEM,1,0,54,54,0,5,-3
40,POR,MEM,0,1,54,53,0,5,4
40,POR,MEM,0,1,53,37,0,2,2
40,POR,MEM,0,1,36,36,0,5,2
40,POR,MEM,0,1,36,26,1,2,0
40,POR,MEM,1,0,26,13,1,3,-2
40,POR,MEM,0,1,13,3,0,3,-1
40,POR,MEM,0,1,3,3,0,2,-1
40,POR,MEM,0,1,2,2,0,2,-1
40,POR,MEM,0,1,1,1,1,2,-1
40,POR,MEM,1,0,1,0,0,2,-1
41,BKN,SAC,0,1,172,157,0,2,6
41,BKN,SAC,1,0,156,148,0,3,-6
41,BKN,SAC,1,0,145,135,0,0,-6
41,BKN,SAC,0,1,135,123,0,2,6
41,BKN,SAC,1,0,123,108,1,2,-6
41,BKN,SAC,0,1,108,94,1,2,4
41,BKN,SAC,1,0,94,94,0,5,-6
41,BKN,SAC,1,0,94,82,0,3,-7
41,BKN,SAC,1,0,81,78,0,0,-7
41,BKN,SAC,0,1,78,56,0,2,7
41,BKN,SAC,1,0,56,49,0,3,-7
41,BKN,SAC,0,1,48,44,0,5,7
41,BKN,SAC,1,0,44,40,0,5,-6
41,BKN,SAC,1,0,40,33,1,3,-7
41,BKN,SAC,1,0,33,25,0,5,-4
41,BKN,SAC,1,0,25,22,1,3,-5
41,BKN,SAC,1,0,22,15,0,5,-2
41,BKN,SAC,1,0,15,11,0,3,-4
41,BKN,SAC,1,0,11,11,0,5,-4
41,BKN,SAC,1,0,9,2,1,2,-4
41,BKN,SAC,0,1,2,2,0,0,2
41,BKN,SAC,1,0,1,0,0,0,-2
42,BKN,GSW,1,0,177,169,0,0,-1
42,BKN,GSW,0,1,169,159,1,2,1
42,BKN,GSW,0,1,159,146,0,5,3
42,BKN,GSW,0,1,146,133,0,3,1
42,BKN,GSW,1,0,133,133,0,5,-1
42,BKN,GSW,0,1,133,120,0,2,1
42,BKN,GSW,0,1,118,118,0,2,1
42,BKN,GSW,0,1,116,105,0,5,1
42,BKN,GSW,0,1,105,86,1,2,-1
42,BKN,GSW,1,0,86,76,1,2,-1
42,BKN,GSW,0,1,76,65,1,2,-1
42,BKN,GSW,1,0,65,51,0,2,-1
42,BKN,GSW,1,0,50,44,0,2,-1
42,BKN,GSW,0,1,44,42,0,0,1
42,BKN,GSW,0,1,42,30,0,5,1
42,BKN,GSW,0,1,30,23,0,2,-1
42,BKN,GSW,1,0,22,15,0,0,1
42,BKN,GSW,0,1,15,10,0,0,-1
42,BKN,GSW,0,1,10,10,0,5,-1
42,BKN,GSW,0,1,10,6,1,3,-3
42,BKN,GSW,1,0,6,1,0,2,0
42,BKN,GSW,1,0,1,1,0,2,0
42,BKN,GSW,1,0,1,0,0,2,0
43,DET,LAC,0,1,177,154,1,3,0
43,DET,LAC,0,1,154,141,0,5,3
43,DET,LAC,0,1,141,126,0,2,1
43,DET,LAC,1,0,126,106,0,2,-1
43,DET,LAC,0,1,100,88,1,2,1
43,DET,LAC,1,0,88,77,0,0,-3
43,DET,LAC,1,0,77,77,0,0,-3
43,DET,LAC,1,0,77,76,0,5,-3
43,DET,LAC,0,1,76,60,0,3,3
43,DET,LAC,0,1,60,53,0,5,3
43,DET,LAC,0,1,53,34,0,3,1
43,DET,LAC,0,1,32,18,1,2,3
43,DET,LAC,0,1,18,8,0,5,3
43,DET,LAC,1,0,8,7,0,5,-1
43,DET,LAC,1,0,7,5,0,3,-3
43,DET,LAC,1,0,5,4,0,5,-3
43,DET,LAC,1,0,4,1,0,3,-5
44,CLE,MIL,0,1,178,164,0,5,5
44,CLE,MIL,0,1,164,142,0,2,4
44,CLE,MIL,1,0,140,121,0,3,-4
44,CLE,MIL,0,1,120,107,0,0,4
44,CLE,MIL,1,0,107,95,0,2,-4
44,CLE,MIL,1,0,94,94,1,2,-4
44,CLE,MIL,0,1,94,84,0,5,2
44,CLE,MIL,0,1,84,84,0,0,2
44,CLE,MIL,1,0,84,67,0,3,-2
44,CLE,MIL,0,1,66,45,1,2,2
44,CLE,MIL,1,0,45,41,0,2,-4
44,CLE,MIL,1,0,40,40,1,2,-4
44,CLE,MIL,0,1,40,22,0,0,2
44,CLE,MIL,1,0,22,17,1,2,-2
44,CLE,MIL,0,1,17,1,0,2,0
45,CLE,MIL,0,1,174,155,0,2,2
45,CLE,MIL,1,0,154,153,0,0,-2
45,CLE,MIL,0,1,153,150,1,2,2
45,CLE,MIL,1,0,150,129,0,3,-4
45,CLE,MIL,0,1,127,127,0,5,4
45,CLE,MIL,0,1,127,118,0,5,4
45,CLE,MIL,0,1,117,95,0,2,3
45,CLE,MIL,1,0,93,88,1,3,-3
45,CLE,MIL,0,1,88,73,1,2,0
45,CLE,MIL,1,0,73,60,0,2,-2
45,CLE,MIL,0,1,56,38,0,2,2
45,CLE,MIL,0,1,37,37,0,0,2
45,CLE,MIL,1,0,37,32,1,2,-2
45,CLE,MIL,0,1,14,10,0,2,0
45,CLE,MIL,1,0,7,0,0,3,0
46,CLE,MIL,1,0,166,166,1,2,-3
46,CLE,MIL,0,1,166,149,0,3,1
46,CLE,MIL,1,0,148,132,0,3,-1
46,CLE,MIL,0,1,130,113,1,3,1
46,CLE,MIL,0,1,113,107,0,5,4
46,CLE,MIL,1,0,107,90,0,0,-4
46,CLE,MIL,0,1,85,69,0,2,4
46,CLE,MIL,1,0,67,62,0,2,-4
46,CLE,MIL,1,0,60,60,0,5,-4
46,CLE,MIL,1,0,60,53,0,0,-6
46,CLE,MIL,0,1,53,37,0,0,6
46,CLE,MIL,1,0,37,28,1,3,-6
46,CLE,MIL,0,1,28,3,0,2,3
47,UTA,ATL,0,1,174,156,0,2,-5
47,UTA,ATL,0,1,152,148,0,2,-5
47,UTA,ATL,1,0,145,140,1,2,5
47,UTA,ATL,1,0,140,131,0,5,7
47,UTA,ATL,0,1,131,118,1,3,-7
47,UTA,ATL,1,0,118,98,0,2,4
47,UTA,ATL,1,0,98,96,0,0,4
47,UTA,ATL,0,1,96,92,1,2,-4
47,UTA,ATL,1,0,92,73,0,0,2
47,UTA,ATL,1,0,73,66,0,3,2
47,UTA,ATL,0,1,63,59,0,3,-2
47,UTA,ATL,1,0,46,38,1,2,4
47,UTA,ATL,0,1,38,33,1,3,-1
47,UTA,ATL,1,0,33,13,0,2,1
47,UTA,ATL,0,1,4,2,0,2,-1
48,IND,CHI,1,0,173,160,0,2,-2
48,IND,CHI,1,0,160,153,1,2,-2
48,IND,CHI,0,1,153,131,0,2,0
48,IND,CHI,1,0,131,121,0,5,0
48,IND,CHI,1,0,121,102,0,3,-1
48,IND,CHI,0,1,101,84,1,2,1
48,IND,CHI,1,0,84,68,0,2,-3
48,IND,CHI,0,1,68,68,0,5,3
48,IND,CHI,0,1,64,62,0,5,3
48,IND,CHI,0,1,62,62,0,0,3
48,IND,CHI,1,0,62,46,1,2,-3
48,IND,CHI,0,1,31,25,0,2,1
48,IND,CHI,1,0,5,1,0,2,-1
49,ATL,BKN,1,0,163,137,0,3,-1
49,ATL,BKN,1,0,136,126,0,3,-1
49,ATL,BKN,1,0,125,113,0,5,-1
49,ATL,BKN,0,1,113,99,0,5,2
49,ATL,BKN,0,1,98,85,0,2,1
49,ATL,BKN,1,0,84,74,1,2,-1
49,ATL,BKN,0,1,74,57,1,2,-1
49,ATL,BKN,1,0,57,41,1,3,-1
49,ATL,BKN,0,1,41,33,1,2,-2
49,ATL,BKN,1,0,33,11,0,2,0
49,ATL,BKN,1,0,8,8,0,2,0
49,ATL,BKN,1,0,7,1,0,5,0
50,CLE,DET,1,0,178,165,0,0,2
50,CLE,DET,0,1,165,149,1,2,-2
50,CLE,DET,1,0,149,129,0,3,0
50,CLE,DET,1,0,129,127,0,5,0
50,CLE,DET,1,0,126,104,0,3,-1
50,CLE,DET,0,1,103,89,0,0,1
50,CLE,DET,1,0,89,68,0,2,-1
50,CLE,DET,1,0,67,49,0,0,-1
50,CLE,DET,0,1,49,37,0,2,1
50,CLE,DET,1,0,36,24,0,2,-1
50,CLE,DET,1,0,21,21,0,5,-1
50,CLE,DET,1,0,21,16,1,2,-3
50,CLE,DET,1,0,16,14,0,5,-1
50,CLE,DET,1,0,14,10,0,3,-3
50,CLE,DET,1,0,10,10,0,5,-3
50,CLE,DET,1,0,10,5,0,3,-5
50,CLE,DET,1,0,5,5,0,0,-5
51,TOR,GSW,1,0,174,158,1,3,-5
51,TOR,GSW,0,1,157,141,0,0,2
51,TOR,GSW,1,0,141,124,0,3,-2
51,TOR,GSW,1,0,123,123,0,5,-2
51,TOR,GSW,1,0,121,100,0,2,-3
51,TOR,GSW,0,1,99,88,1,2,3
51,TOR,GSW,1,0,88,79,0,0,-5
51,TOR,GSW,0,1,79,63,0,3,5
51,TOR,GSW,0,1,62,61,0,5,5
51,TOR,GSW,0,1,60,60,0,5,4
51,TOR,GSW,1,0,60,49,0,5,-2
51,TOR,GSW,1,0,49,39,1,2,-3
51,TOR,GSW,0,1,39,26,0,2,1
51,TOR,GSW,1,0,25,15,0,5,-1
51,TOR,GSW,1,0,15,15,0,0,-1
51,TOR,GSW,1,0,15,13,0,5,-1
51,TOR,GSW,1,0,13,6,0,2,-3
51,TOR,GSW,1,0,6,6,0,5,-3
51,TOR,GSW,1,0,6,2,1,2,-5
51,TOR,GSW,1,0,2,1,0,5,-3
51,TOR,GSW,1,0,1,1,0,3,-5
52,DAL,BOS,1,0,161,146,0,2,4
52,DAL,BOS,0,1,145,137,0,0,-4
52,DAL,BOS,1,0,137,135,1,2,4
52,DAL,BOS,1,0,135,122,0,5,6
52,DAL,BOS,1,0,122,98,0,2,5
52,DAL,BOS,0,1,97,87,0,3,-5
52,DAL,BOS,0,1,86,74,0,5,-5
52,DAL,BOS,1,0,74,73,0,0,5
52,DAL,BOS,0,1,73,61,0,2,-5
52,DAL,BOS,1,0,60,41,0,3,5
52,DAL,BOS,0,1,40,35,0,3,-5
52,DAL,BOS,0,1,33,30,0,5,-5
52,DAL,BOS,0,1,30,25,1,3,-7
52,DAL,BOS,1,0,25,23,0,0,4
52,DAL,BOS,1,0,23,22,0,5,4
52,DAL,BOS,0,1,22,21,0,5,-2
52,DAL,BOS,0,1,21,18,1,2,-4
52,DAL,BOS,0,1,18,17,0,5,-2
52,DAL,BOS,0,1,15,10,0,0,-2
52,DAL,BOS,0,1,10,4,0,5,-2
52,DAL,BOS,0,1,4,1,0,3,-4
53,BKN,CHA,0,1,168,158,0,3,6
53,BKN,CHA,1,0,156,143,1,2,-6
53,BKN,CHA,0,1,136,118,0,2,4
53,BKN,CHA,1,0,117,104,0,2,-4
53,BKN,CHA,0,1,102,100,0,2,4
53,BKN,CHA,0,1,99,99,1,2,4
53,BKN,CHA,1,0,99,88,1,2,-6
53,BKN,CHA,1,0,88,67,0,5,-4
53,BKN,CHA,1,0,66,55,0,2,-4
53,BKN,CHA,1,0,54,54,0,2,-4
53,BKN,CHA,0,1,52,33,0,0,4
53,BKN,CHA,1,0,32,26,0,2,-4
53,BKN,CHA,0,1,24,20,0,0,4
53,BKN,CHA,1,0,20,18,0,5,-4
53,BKN,CHA,1,0,18,18,0,0,-4
53,BKN,CHA,1,0,18,17,0,5,-4
53,BKN,CHA,1,0,17,15,0,3,-6
53,BKN,CHA,1,0,13,13,0,5,-6
53,BKN,CHA,1,0,13,9,1,3,-8
54,POR,HOU,0,1,171,164,0,3,-9
54,POR,HOU,0,1,163,160,0,3,-9
54,POR,HOU,1,0,159,142,0,3,9
54,POR,HOU,1,0,141,133,0,5,9
54,POR,HOU,1,0,133,110,0,2,7
54,POR,HOU,1,0,109,105,0,5,7
54,POR,HOU,1,0,105,84,1,2,5
54,POR,HOU,0,1,84,78,0,3,-7
54,POR,HOU,0,1,77,75,0,3,-7
54,POR,HOU,1,0,74,74,0,5,7
54,POR,HOU,0,1,74,60,0,5,-5
54,POR,HOU,1,0,60,57,0,5,7
54,POR,HOU,1,0,57,54,0,0,5
54,POR,HOU,0,1,54,52,0,2,-5
54,POR,HOU,0,1,50,45,0,5,-5
54,POR,HOU,0,1,45,39,1,3,-6
54,POR,HOU,1,0,39,31,0,0,3
54,POR,HOU,0,1,31,30,0,0,-3
54,POR,HOU,1,0,28,11,0,3,3
54,POR,HOU,1,0,9,8,0,5,3
54,POR,HOU,0,1,8,7,0,5,-1
54,POR,HOU,0,1,7,1,1,3,-3
54,POR,HOU,1,0,1,0,0,3,0
55,POR,HOU,1,0,167,158,0,2,-3
55,POR,HOU,1,0,158,158,0,5,-3
55,POR,HOU,0,1,158,141,1,2,3
55,POR,HOU,1,0,141,122,0,2,-5
55,POR,HOU,0,1,121,97,0,2,5
55,POR,HOU,0,1,96,88,0,5,5
55,POR,HOU,0,1,88,88,0,0,5
55,POR,HOU,1,0,88,77,0,3,-5
55,POR,HOU,0,1,76,54,0,3,5
55,POR,HOU,1,0,53,41,1,2,-5
55,POR,HOU,0,1,41,22,0,0,3
55,POR,HOU,1,0,22,8,0,0,-3
55,POR,HOU,1,0,8,4,0,5,-3
55,POR,HOU,1,0,4,0,0,2,-5
56,MIN,ORL,1,0,169,167,0,0,-3
56,MIN,ORL,0,1,167,152,0,5,3
56,MIN,ORL,0,1,152,152,0,0,3
56,MIN,ORL,1,0,152,140,0,2,-3
56,MIN,ORL,0,1,139,130,0,2,3
56,MIN,ORL,0,1,130,124,0,2,3
56,MIN,ORL,0,1,123,120,1,2,3
56,MIN,ORL,0,1,120,108,0,5,5
56,MIN,ORL,0,1,108,85,0,3,3
56,MIN,ORL,0,1,83,83,0,5,3
56,MIN,ORL,0,1,83,68,1,2,1
56,MIN,ORL,1,0,68,55,0,2,-3
56,MIN,ORL,0,1,55,40,0,3,3
56,MIN,ORL,0,1,40,28,0,5,3
56,MIN,ORL,0,1,10,6,0,0,2
56,MIN,ORL,1,0,6,2,1,2,-2
56,MIN,ORL,0,1,2,0,0,2,0
57,MIN,ORL,1,0,180,156,0,2,0
57,MIN,ORL,0,1,155,141,0,2,0
57,MIN,ORL,1,0,136,117,0,2,0
57,MIN,ORL,0,1,116,104,0,0,0
57,MIN,ORL,1,0,104,91,1,2,0
57,MIN,ORL,0,1,91,69,1,3,-2
57,MIN,ORL,1,0,69,58,1,2,-1
57,MIN,ORL,0,1,58,49,1,2,-1
57,MIN,ORL,1,0,49,49,0,5,-1
57,MIN,ORL,1,0,49,41,0,2,-2
57,MIN,ORL,1,0,41,41,0,2,-2
57,MIN,ORL,0,1,41,41,0,5,2
57,MIN,ORL,0,1,41,23,0,2,0
57,MIN,ORL,1,0,23,22,0,0,0
57,MIN,ORL,0,1,22,3,1,3,3
57,MIN,ORL,1,0,3,0,0,3,-3
58,TOR,UTA,0,1,174,151,0,2,1
58,TOR,UTA,1,0,150,126,0,3,-1
58,TOR,UTA,0,1,123,103,0,2,1
58,TOR,UTA,1,0,102,81,0,2,-1
58,TOR,UTA,1,0,81,81,1,2,-1
58,TOR,UTA,0,1,81,72,1,2,-1
58,TOR,UTA,1,0,72,59,0,2,-1
58,TOR,UTA,0,1,58,40,1,2,1
58,TOR,UTA,0,1,40,40,0,5,3
58,TOR,UTA,0,1,40,27,0,5,4
58,TOR,UTA,0,1,27,24,1,2,2
58,TOR,UTA,1,0,24,20,0,0,-4
58,TOR,UTA,1,0,20,18,0,5,-4
58,TOR,UTA,1,0,18,11,1,2,-5
58,TOR,UTA,1,0,10,9,0,5,-3
58,TOR,UTA,1,0,9,4,0,3,-4
59,NYK,OKC,1,0,167,162,0,2,9
59,NYK,OKC,1,0,161,148,0,3,9
59,NYK,OKC,0,1,147,139,0,3,-9
59,NYK,OKC,1,0,138,123,0,2,9
59,NYK,OKC,0,1,122,117,1,2,-9
59,NYK,OKC,1,0,117,117,0,5,7
59,NYK,OKC,1,0,117,97,1,2,6
59,NYK,OKC,0,1,97,86,1,2,-8
59,NYK,OKC,1,0,86,70,0,0,6
59,NYK,OKC,0,1,70,62,0,2,-6
59,NYK,OKC,0,1,62,62,0,5,-6
59,NYK,OKC,1,0,62,50,0,0,6
59,NYK,OKC,1,0,50,46,0,5,6
59,NYK,OKC,0,1,46,33,0,5,-4
59,NYK,OKC,0,1,32,26,0,3,-4
59,NYK,OKC,0,1,25,25,0,5,-4
59,NYK,OKC,0,1,25,20,1,2,-6
59,NYK,OKC,0,1,20,18,0,5,-4
59,NYK,OKC,0,1,18,13,1,3,-6
59,NYK,OKC,1,0,13,12,0,0,3
59,NYK,OKC,0,1,12,9,0,3,-3
59,NYK,OKC,0,1,6,1,0,3,-3
60,WAS,DET,0,1,162,159,1,2,-5
60,WAS,DET,1,0,159,137,0,2,3
60,WAS,DET,1,0,137,137,0,0,3
60,WAS,DET,1,0,137,137,0,0,3
60,WAS,DET,0,1,137,110,0,2,-3
60,WAS,DET,0,1,110,101,0,0,-3
60,WAS,DET,1,0,101,95,0,2,3
60,WAS,DET,0,1,95,80,0,2,-3
60,WAS,DET,1,0,80,66,1,2,5
60,WAS,DET,0,1,66,53,0,2,-5
60,WAS,DET,0,1,53,52,1,2,-3
60,WAS,DET,1,0,52,34,0,2,3
60,WAS,DET,0,1,32,26,0,3,-3
60,WAS,DET,0,1,25,20,0,5,-3
60,WAS,DET,0,1,20,19,0,5,-3
60,WAS,DET,1,0,19,9,0,5,4
60,WAS,DET,1,0,9,9,0,0,2
60,WAS,DET,0,1,9,1,0,3,-2
61,NYK,HOU,1,0,160,160,0,2,0
61,NYK,HOU,0,1,157,144,0,2,0
61,NYK,HOU,1,0,143,138,1,3,0
61,NYK,HOU,1,0,138,123,0,5,3
61,NYK,HOU,1,0,123,105,0,2,1
61,NYK,HOU,1,0,104,101,0,5,1
61,NYK,HOU,1,0,101,84,0,3,-1
61,NYK,HOU,0,1,83,82,0,5,1
61,NYK,HOU,0,1,82,71,0,2,-1
61,NYK,HOU,1,0,70,69,0,0,1
61,NYK,HOU,0,1,69,59,0,3,-1
61,NYK,HOU,1,0,58,40,1,2,3
61,NYK,HOU,0,1,40,21,0,3,-3
61,NYK,HOU,0,1,20,19,0,5,-3
61,NYK,HOU,0,1,18,13,0,5,-4
61,NYK,HOU,0,1,13,13,0,0,-4
61,NYK,HOU,0,1,13,12,0,5,-4
61,NYK,HOU,0,1,12,8,1,3,-3
61,NYK,HOU,0,1,8,2,0,5,-3
61,NYK,HOU,0,1,2,0,0,3,-5
62,PHI,MIA,0,1,171,160,1,3,-3
62,PHI,MIA,1,0,160,137,0,2,0
62,PHI,MIA,0,1,136,119,0,0,0
62,PHI,MIA,1,0,119,101,0,0,0
62,PHI,MIA,1,0,101,85,0,5,0
62,PHI,MIA,1,0,85,73,0,0,-2
62,PHI,MIA,0,1,73,54,0,2,2
62,PHI,MIA,0,1,53,52,1,2,2
62,PHI,MIA,1,0,52,30,0,3,-4
62,PHI,MIA,1,0,22,19,0,5,-4
62,PHI,MIA,1,0,19,8,0,3,-6
62,PHI,MIA,0,1,6,5,0,0,6
62,PHI,MIA,1,0,5,3,1,2,-6
62,PHI,MIA,1,0,3,1,0,5,-4
63,DAL,OKC,1,0,172,152,0,2,-1
63,DAL,OKC,0,1,152,152,0,5,1
63,DAL,OKC,1,0,152,143,0,0,-1
63,DAL,OKC,0,1,143,139,1,2,1
63,DAL,OKC,1,0,139,126,0,0,-3
63,DAL,OKC,0,1,126,122,1,2,3
63,DAL,OKC,1,0,122,98,1,3,-5
63,DAL,OKC,0,1,98,80,0,0,2
63,DAL,OKC,1,0,80,76,0,2,-2
63,DAL,OKC,1,0,76,76,1,2,-2
63,DAL,OKC,0,1,76,63,1,2,0
63,DAL,OKC,1,0,63,53,0,3,-2
63,DAL,OKC,0,1,53,42,0,2,2
63,DAL,OKC,0,1,41,41,0,5,2
63,DAL,OKC,0,1,41,24,1,2,1
63,DAL,OKC,1,0,24,19,0,2,-3
63,DAL,OKC,1,0,18,18,0,5,-3
63,DAL,OKC,1,0,17,8,0,2,-3
63,DAL,OKC,1,0,8,2,0,3,-3
64,SAC,CHA,1,0,176,153,0,0,6
64,SAC,CHA,0,1,153,149,1,2,-6
64,SAC,CHA,1,0,149,127,0,3,4
64,SAC,CHA,0,1,125,109,1,2,-4
64,SAC,CHA,1,0,109,94,0,2,2
64,SAC,CHA,1,0,91,91,0,5,2
64,SAC,CHA,1,0,91,74,0,2,0
64,SAC,CHA,0,1,72,61,1,2,0
64,SAC,CHA,1,0,61,47,0,2,-2
64,SAC,CHA,1,0,45,45,0,2,-2
64,SAC,CHA,1,0,43,37,0,3,-2
64,SAC,CHA,0,1,36,21,0,3,2
64,SAC,CHA,0,1,18,15,0,3,2
64,SAC,CHA,1,0,14,8,1,2,-2
64,SAC,CHA,0,1,8,1,1,2,0
64,SAC,CHA,1,0,1,0,1,2,-2
65,SAC,CHA,0,1,176,163,0,2,4
65,SAC,CHA,1,0,160,145,0,3,-4
65,SAC,CHA,1,0,144,143,0,5,-4
65,SAC,CHA,0,1,143,127,1,2,4
65,SAC,CHA,1,0,127,114,1,2,-6
65,SAC,CHA,0,1,114,96,0,2,4
65,SAC,CHA,1,0,95,87,0,3,-4
65,SAC,CHA,0,1,80,65,0,2,4
65,SAC,CHA,1,0,65,61,0,2,-4
65,SAC,CHA,0,1,60,60,0,5,4
65,SAC,CHA,0,1,60,43,1,2,2
65,SAC,CHA,1,0,43,32,0,3,-4
65,SAC,CHA,1,0,31,31,0,0,-4
65,SAC,CHA,1,0,31,26,0,5,-4
65,SAC,CHA,1,0,26,18,1,2,-6
65,SAC,CHA,1,0,18,17,0,5,-4
65,SAC,CHA,1,0,17,11,1,2,-5
65,SAC,CHA,0,1,11,6,0,2,3
65,SAC,CHA,0,1,6,6,1,2,3
65,SAC,CHA,1,0,6,1,0,3,-5
66,PHI,MIN,0,1,159,147,1,2,-5
66,PHI,MIN,1,0,147,147,0,5,3
66,PHI,MIN,1,0,147,136,0,0,2
66,PHI,MIN,0,1,136,132,0,2,-2
66,PHI,MIN,0,1,131,131,1,2,-2
66,PHI,MIN,1,0,131,131,0,5,0
66,PHI,MIN,1,0,131,123,0,3,0
66,PHI,MIN,0,1,121,106,0,2,0
66,PHI,MIN,1,0,104,87,0,2,0
66,PHI,MIN,1,0,71,64,0,5,0
66,PHI,MIN,1,0,64,49,0,2,-2
66,PHI,MIN,0,1,48,28,1,3,2
66,PHI,MIN,1,0,28,18,0,3,-5
66,PHI,MIN,1,0,17,14,0,3,-5
66,PHI,MIN,1,0,13,13,0,5,-5
66,PHI,MIN,1,0,13,6,1,2,-7
66,PHI,MIN,1,0,6,6,0,5,-5
66,PHI,MIN,1,0,6,2,1,2,-7
67,CHI,POR,0,1,168,145,0,3,-3
67,CHI,POR,1,0,144,130,0,2,3
67,CHI,POR,0,1,129,121,0,2,-3
67,CHI,POR,1,0,120,105,1,2,3
67,CHI,POR,0,1,105,96,0,2,-5
67,CHI,POR,1,0,96,96,0,5,5
67,CHI,POR,1,0,96,78,0,2,4
67,CHI,POR,0,1,76,74,1,2,-4
67,CHI,POR,1,0,74,54,0,2,2
67,CHI,POR,0,1,53,46,0,0,-2
67,CHI,POR,1,0,46,25,0,2,2
67,CHI,POR,1,0,24,21,0,5,2
67,CHI,POR,0,1,20,16,0,5,-1
67,CHI,POR,0,1,16,13,1,2,-3
67,CHI,POR,0,1,13,11,0,5,-1
