"GameIndex","AwayTeam","HomeTeam","Win","InitPoss","AwayETM","HomeETM","AwayDETM","HomeDETM","AwayWPstart","HomeWPstart","AwayWPend","HomeWPend","AwayCorrectO","HomeCorrectO","AwayCorrectD","HomeCorrectD","AwayPoss","HomePoss"
324,"MEM","PHX",1,0,0.0253851674287876,0.0343674239210113,0,0.00640330824142421,0.0419562324492835,0.958043767550717,0.999314813272057,0.000685186727943156,0,0,1,0,5,5
325,"BKN","UTA",-1,1,0.0330909649859707,0.137204665784296,0.00243977862402767,0,0.922992044292438,0.0770079557075622,0.260915066785145,0.739084933214855,0,0,0,3,5,9
326,"UTA","BOS",1,1,0.070633335343903,0.0427138020877229,0,0,0.368577912442068,0.631422087557932,0.0102024201772397,0.98979757982276,0,0,3,0,6,4
327,"IND","CLE",1,1,0.145087126849053,0.115506901566772,0,0,0.559371599392936,0.440628400607064,0.0412944727338608,0.958705527266139,0,0,2,0,7,6
328,"ATL","GSW",0,0,0.0831708430568077,0.0812432473962217,0,0,0.372477755729496,0.627522244270504,0.726678044443258,0.273321955556742,0,0,0,0,4,6
329,"ATL","GSW",1,0,0.0295747064115548,0.140451597508011,0,0.0354953518398811,0.461590814354945,0.538409185645055,0.00713856099055099,0.992861439009449,0,0,1,0,4,6
330,"NOP","HOU",1,1,0.125442771878879,0.022708392774326,0,0,0.877614634874714,0.122385365125286,0.0105494451910081,0.989450554808992,0,0,2,0,7,4
331,"OKC","LAC",1,0,0.0687355083463374,0.104936937397813,0,0.0401392953615163,0.856751641581491,0.143248358418509,0.0100725078944117,0.989927492105588,0,0,1,0,8,6
332,"IND","MIL",-1,1,0.0465466681479365,0.0860365157575448,0.0281607342437135,0,0.922243241412461,0.0777567585875389,0.00992560031166601,0.990074399688334,0,0,0,2,6,10
333,"SAC","DAL",-1,1,0.00113362283244822,0.0652385488125981,0,0,0.986632235309927,0.0133677646900733,0.00144270241303179,0.998557297586968,0,0,0,4,2,10
334,"NYK","BOS",1,0,0.150770050291577,0.0723246671302475,0,0,0.888123311250162,0.111876688749838,0.373584648507206,0.626415351492794,0,0,0,0,7,6
335,"BKN","DEN",0,1,0.102397411049646,0.165420509078992,0,0,0.272498922680847,0.727501077319153,0.603344992509567,0.396655007490433,0,0,0,0,6,7
336,"BKN","DEN",-1,1,0.0266366380227971,0.0882359829513729,0,0,0.559275097395598,0.440724902604402,0.449223552534519,0.550776447465481,0,0,0,0,7,7
337,"POR","TOR",1,1,0.174406257021733,0.0335010654683356,0,0.00277946882815194,0.205180931031084,0.794819068968916,0.299298672524502,0.700701327475498,0,0,2,0,11,5
338,"IND","WAS",-1,1,0.11085913818667,0.104958218570236,0,0,0.366195488637713,0.633804511362287,0.440996421037014,0.559003578962986,0,0,0,0,7,4
339,"DAL","DEN",0,1,0.410415601292835,0.10425670322214,0.144247532537945,0,0.546077611046976,0.453922388953024,0.607596710931947,0.392403289068053,0,0,0,2,7,5
340,"DAL","DEN",1,0,0.0762785375661795,0.10962367944686,0,0,0.556496831134114,0.443503168865886,0.28219347819237,0.71780652180763,0,0,0,0,5,5
341,"PHI","MIA",1,1,0.0446338197974423,0.0336228265538953,0,0,0.149542593088818,0.850457406911182,0.00106062431559457,0.998939375684405,0,0,4,0,5,4
342,"MIN","CHA",1,0,0.0325539381977774,0.0261343299443263,0,0.0184879784820538,0.00602973188627041,0.99397026811373,3.783662195088e-05,0.999962163378049,0,0,3,0,9,6
343,"MEM","CLE",-1,1,0.0454060187201372,0.0980365094972162,0,0.0467190309788766,0.545393463603926,0.454606536396074,0.12840070514035,0.87159929485965,0,0,0,4,5,9
344,"SAC","NOP",1,1,0.100399798448548,0.156401914455981,0.00927806443513449,0.0569554049251797,0.786817766719482,0.213182233280518,0.13514681549939,0.86485318450061,0,0,1,0,6,7
345,"WAS","POR",0,0,0.24354115260343,0.0831521961190395,0,0,0.462473159882616,0.537526840117384,0.611823517664185,0.388176482335815,0,0,0,0,9,2
346,"NOP","MEM",0,1,0.119850791309861,0.059649378966037,0,0,0.111047842037394,0.888952157962606,0.696444672851733,0.303555327148267,0,0,0,0,7,5
347,"MIN","OKC",0,0,0.20903420641118,0.182156141246587,0,0,0.370477265338942,0.629522734661058,0.604360852055116,0.395639147944884,0,0,0,0,8,10
348,"MIA","TOR",0,0,0.102666513318901,0.0211275682189541,0,0.013338381426733,0.133776766818357,0.866223233181643,0.715660640669929,0.284339359330071,0,0,1,0,5,6
349,"NYK","LAL",0,1,0.121511554573663,0.0660791358712279,0,0,0.275870447258277,0.724129552741723,0.610556370251885,0.389443629748115,0,0,0,0,5,6
350,"DEN","MIA",1,1,0.0882643667608563,0.00998520978309669,0,0.00505881855086288,0.107080245997069,0.892919754002931,0.011545341110141,0.988454658889859,0,0,3,0,8,5
351,"MIN","PHX",1,1,0.0613769392894796,0.210117427799749,0.0507339774129878,0,0.278991703006749,0.721008296993251,0.11792416989814,0.88207583010186,0,0,1,0,5,9
352,"CHI","TOR",-1,0,0.13277093185336,0.231813019176097,0.0689592050360937,0,0.965815936238699,0.034184063761301,0.998057348855729,0.00194265114427095,0,0,0,3,8,7
353,"BOS","IND",1,1,0.0275951726305458,0.0205853637269993,0,0.00242210734772474,0.117316572517237,0.882683427482763,2.38347434659895e-05,0.999976165256534,0,0,5,0,12,7
354,"DAL","CLE",1,1,0.0876190409984889,0.0745487847415124,0,0.0264889448941531,0.291034480145262,0.708965519854738,0.0106848437726995,0.9893151562273,0,0,1,0,7,5
355,"ATL","DET",-1,0,0.0300329546714398,0.132542063176572,0.00188434645009061,0,0.711344677564739,0.288655322435261,0.0598120193782845,0.940187980621715,0,0,0,3,3,10
356,"TOR","IND",0,0,0.0700906615117352,0.0615756264112146,0,0,0.54971837796173,0.45028162203827,0.717491378615386,0.282508621384614,0,0,0,0,6,3
357,"CHA","MIA",-1,1,0.0637843355240897,0.149820554067356,0.0307805874659419,0.0157255437396424,0.881761443569549,0.118238556430451,0.12452245631465,0.87547754368535,0,0,0,4,5,8
358,"WAS","PHI",-1,0,0.0417692224711493,0.0922510887828318,0,0,0.834377859121472,0.165622140878528,0.00300237375311196,0.996997626246888,0,0,0,5,5,7
359,"MIN","HOU",1,1,0.0221994959861165,0.0238417342636014,0,0.0106560427914517,0.05611392353264,0.94388607646736,0.000952770764971441,0.999047229235029,0,0,0,0,6,8
360,"PHX","LAL",-1,0,0.0355314351272231,0.0927565647208159,0,0,0.720900952077938,0.279099047922062,0.00838636650299618,0.991613633497004,0,0,0,2,5,8
361,"POR","NOP",-1,1,0.0790721291830928,0.0577931699345025,0,0,0.354755612724517,0.645244387275483,0.007548709880973,0.992451290119027,0,0,0,2,3,9
362,"OKC","IND",-1,1,0.0311092361659528,0.0422989165996212,0.0261755357438248,0,0.94239327525702,0.0576067247429796,0.00716047256902796,0.992839527430972,0,0,0,2,5,6
363,"POR","DAL",0,1,0.170059251133372,0.0208267096917617,0,0,0.53122793209897,0.46877206790103,0.621038837909184,0.378961162090816,0,0,0,0,7,5
364,"LAC","NOP",1,1,0.145196046523513,0.0386681498985153,0.00187626033920579,0.00260235121172359,0.00750006797429303,0.992499932025707,0.0112927967021485,0.988707203297851,0,0,3,0,8,8
365,"ORL","TOR",1,0,0.136514498793164,0.0455549572723179,0,0.0102588124535503,0.347355165418125,0.652644834581875,0.000420786033657234,0.999579213966343,0,0,2,0,9,5
366,"SAS","CHA",1,0,0.187969587548905,0.0297813176111574,0.114944128470091,0,0.364258441818891,0.635741558181109,0.13309501543738,0.86690498456262,0,0,1,0,10,3
367,"MIL","DET",1,0,0.0428142707926139,0.140963757256023,0,0,0.726808804408508,0.273191195591492,0.426516906696992,0.573483093303008,0,0,0,1,4,6
368,"GSW","MIN",-1,0,0.122541993763831,0.0827222986735497,0,0,0.560439161224032,0.439560838775968,0.00528277629018137,0.994717223709819,0,0,0,2,5,6
369,"CHA","BKN",-1,1,0.0220929546522256,0.0887739921390664,0,0,0.93629954273821,0.06370045726179,0.000989402747913481,0.999010597252087,0,0,0,3,3,8
370,"HOU","OKC",1,1,0.121764823131653,0.181959229313596,0,0.102234310601733,0.446446608812674,0.553553391187326,0.0105088467092912,0.989491153290709,0,0,3,0,8,7
371,"PHI","DEN",1,0,0.0358859986986801,0.0810025329980109,0,0,0.643666797834231,0.356333202165769,0.273625819332962,0.726374180667038,0,0,0,2,5,5
372,"UTA","HOU",-1,1,0.0878247809421748,0.0935616799243501,0,0,0.480388555445784,0.519611444554216,0.277631740017648,0.722368259982352,0,0,0,0,3,5
373,"POR","LAC",0,0,0.0973321669614282,0.11996524938548,0,0,0.892564712017083,0.107435287982917,0.699959245017011,0.300040754982989,0,0,0,0,6,7
374,"TOR","HOU",1,0,0.0577133261482085,0.0241492656521876,0,0.013885478957099,0.0583230125042254,0.941676987495775,0.00296711471359501,0.997032885286405,0,0,3,0,11,6
375,"MIN","WAS",0,1,0.0263301844853764,0.207993529394689,0,0,0.113727011256755,0.886272988743245,0.610059227353141,0.389940772646859,0,0,1,0,4,7
376,"MIN","WAS",0,0,0.110186997731147,0.070860586963378,0,0,0.534597666158125,0.465402333841875,0.69411379016549,0.30588620983451,0,0,1,0,6,6
377,"MIN","WAS",-1,0,0.237420765587421,0.153053949220702,0.108070819913447,0,0.291784607762447,0.708215392237553,0.132217956222243,0.867782043777757,0,0,0,1,7,6
378,"BOS","PHX",-1,1,0.0480817436133479,0.200166306806362,0,0,0.938957920621358,0.0610420793786421,0.031886542095931,0.968113457904069,0,0,0,3,4,9
379,"PHI","POR",1,1,0.0739533539393995,0.14033435071252,0,0,0.723220643769039,0.276779356230961,0.857825607372334,0.142174392627666,0,0,1,1,8,8
380,"HOU","IND",1,1,0.105252189124601,0.0318107905602454,0.0152141669894413,0,0.203630159873545,0.796369840126455,0.123228348527386,0.876771651472614,0,0,3,1,6,6
381,"ATL","CHI",-1,0,0.0360734906626752,0.18172158589653,0,0,0.63382813698279,0.36617186301721,0.000636384849156513,0.999363615150843,0,0,0,3,2,8
382,"PHX","MIN",1,1,0.125323000207619,0.0348941473307256,0,0,0.626186382377282,0.373813617622718,0.00537092882285773,0.994629071177142,0,0,2,0,7,4
383,"CHI","IND",-1,1,0.0748342302990998,0.0478851405775347,0,0,0.200995520765524,0.799004479234476,0.28304939918734,0.71695060081266,0,0,0,0,5,7
384,"NYK","DAL",1,0,0.179063991672996,0.0170772514926527,0,0,0.647570460611424,0.352429539388576,0.259035069483366,0.740964930516634,0,0,1,0,9,4
385,"MIA","LAL",0,0,0.0899948856692309,0.0543995274411111,0,0,0.165081808187917,0.834918191812083,0.682350428795127,0.317649571204873,0,0,0,0,7,3
386,"MIA","LAL",1,0,0.093650323560629,0.040289675996502,0,0,0.356671317483674,0.643328682516326,0.250320508572576,0.749679491427424,0,0,0,0,8,4
387,"DEN","MEM",-1,0,0.0449411542668462,0.0810654220527938,0.0135038154014482,0,0.973741105380174,0.026258894619826,0.0295455119150373,0.970454488084963,0,0,0,2,7,8
388,"GSW","UTA",0,0,0.0617304063309421,0.216782684866679,0,0.0823641635032827,0.311632803447856,0.688367196552144,0.690099325599933,0.309900674400067,0,0,1,0,5,7
389,"CHI","HOU",-1,1,0.0199645771886877,0.133574827028414,0.00293473693094293,0.0047723663632035,0.584621700751745,0.415378299248255,0.120640182000864,0.879359817999136,0,0,0,4,4,8
390,"LAC","OKC",1,0,0.156035448746745,0.143077051398341,0,0,0.788748416826445,0.211251583173555,0.224769483024925,0.775230516975075,0,0,0,0,6,6
391,"CLE","ATL",0,0,0.132350127140976,0.0416176825596745,0,0,0.464228126481376,0.535771873518624,0.721005928482898,0.278994071517102,0,0,0,0,7,7
392,"CLE","ATL",-1,0,0.0631948534473466,0.111180797957349,0,0,0.835307023865742,0.164692976134258,0.254081106665802,0.745918893334198,0,0,0,3,5,8
393,"BOS","GSW",-1,0,0.172209748776639,0.0981159654076254,0.0903001667319407,0.079075172015433,0.893090442521223,0.106909557478777,0.145780290696701,0.854219709303299,0,0,0,2,6,8
394,"TOR","MEM",-1,1,0.0337098541451937,0.132877201117825,0.00198886608413629,0,0.732039880640877,0.267960119359123,0.0395971092198432,0.960402890780157,0,0,0,3,5,10
395,"ORL","MIL",1,1,0.0827440025232213,0.101444894694992,0.0187959467694719,0,0.840985770618244,0.159014229381756,0.134028556611131,0.865971443388869,0,0,2,0,7,6
396,"DET","CHI",-1,1,0.133610472378105,0.0679582069734238,0.015974192700157,0,0.526939323951921,0.473060676048079,0.00565616234363142,0.994343837656369,0,0,0,2,5,7
397,"WAS","LAC",1,1,0.0182260390813282,0.0206812006838272,0,0,0.055442835171852,0.944557164828148,3.7552233418431e-05,0.999962447766582,0,0,1,0,8,4
398,"CHI","MIL",-1,1,0.0199933477303329,0.0964781726942748,0,0,0.8540580797426,0.1459419202574,0.00157674233929628,0.998423257660704,0,0,0,3,4,7
399,"IND","NYK",-1,1,0.148738085172867,0.0616958448662863,0.0193209832609768,0,0.637463383787659,0.362536616212341,0.0101289547147549,0.989871045285245,0,0,0,2,6,7
400,"MIN","GSW",0,0,0.107752768451108,0.0171542713236627,0,0,0.461888090315146,0.538111909684854,0.361620102258403,0.638379897741597,0,0,0,0,5,4
401,"SAS","UTA",-1,0,0.210048413860446,0.128127571509668,0,0,0.521579342824115,0.478420657175885,0.260915066785145,0.739084933214855,0,0,0,0,6,5
402,"HOU","DAL",1,1,0.117535414498863,0.0713585247102756,0,0,0.465914880461115,0.534085119538885,0.86873925679385,0.13126074320615,0,0,1,1,5,4
403,"DET","ORL",-1,0,0.0354126925340341,0.148193734606199,0,0,0.794194489152973,0.205805510847027,0.0107724043639656,0.989227595636034,0,0,0,4,5,7
404,"OKC","POR",1,0,0.00773886497142669,0.00321590982742481,0,0.00467034289653035,0.0277184086733583,0.972281591326642,0.000113376238754782,0.999886623761245,0,0,2,0,7,5
405,"SAS","DEN",1,0,0.130110840682776,0.175237294245696,0,0.0674676445453607,0.855796614786357,0.144203385213643,0.0639705371058276,0.936029462894172,0,0,0,0,7,6
406,"MIA","ORL",1,0,0.175724424348683,0.0650864063488882,0.0246154970706435,0,0.269196565021523,0.730803434978477,0.118042995719536,0.881957004280464,0,0,1,0,8,6
407,"LAC","UTA",0,1,0.196048871570087,0.0173181275654179,0,0,0.061463837538679,0.938536162461321,0.713857364610359,0.286142635389641,0,0,0,0,6,6
408,"LAC","UTA",-1,0,0.184661035533805,0.0360636658260869,0,0.0968490491259076,0.458530936228989,0.541469063771011,0.123418588889019,0.876581411110981,0,0,0,0,5,5
409,"CLE","CHI",1,0,0.0635429539774874,0.0389683939481726,0.0467190309788766,0.0461952652743713,0.015539909141905,0.984460090858095,0.12840070514035,0.87159929485965,0,0,1,1,8,5
410,"GSW","MEM",-1,1,0.135062457927217,0.0609983798564633,0.0358825822959205,0,0.20574673922749,0.79425326077251,0.438810538280818,0.561189461719182,0,0,0,0,6,6
411,"MIN","POR",-1,0,0.109668876184758,0.236731936079549,0.0524234280290172,0.00528210806175414,0.953238060834853,0.046761939165147,0.349124708556282,0.650875291443718,0,0,0,1,4,6
412,"OKC","SAC",1,1,0.139924006013793,0.0327816099749538,0,0,0.440902987516362,0.559097012483638,0.279932541121428,0.720067458878572,0,0,3,0,9,4
413,"TOR","NYK",-1,1,0.112338936736956,0.200976759633744,0,0,0.623970187869402,0.376029812130598,0.0307476217475596,0.96925237825244,0,0,0,3,6,9
414,"MIL","PHI",0,1,0.165832236968813,0.10190228632811,0,0,0.648057296875365,0.351942703124635,0.607602440134192,0.392397559865808,0,0,0,0,5,4
415,"MIL","PHI",-1,0,0.0210614433936456,0.0769244877463816,0,0,0.723491162982224,0.276508837017776,0.033260385459992,0.966739614540008,0,0,0,0,5,9
416,"CHI","NOP",-1,1,0.00102866471696994,0.0918883446625524,0,0,0.780988698596845,0.219011301403155,0.98656709001227,0.0134329099877301,0,0,0,2,2,6
417,"SAC","PHX",-1,1,0.0250494877496507,0.234880513650491,0,0,0.797985788951032,0.202014211048968,0.0104462444095227,0.989553755590477,0,0,0,4,5,12
418,"OKC","SAS",0,1,0.12538106180444,0.0402347661553525,0,0,0.271389072888906,0.728610927111094,0.707747532851373,0.292252467148627,0,0,0,0,8,4
419,"OKC","SAS",1,0,0.083685831246015,0.0162242865272781,0,0,0.454999182888257,0.545000817111743,0.0786573847718229,0.921342615228177,0,0,2,0,7,3
420,"DET","CLE",0,1,0.0146153661212084,0.0893472832724821,0,0,0.917932477473396,0.0820675225266037,0.712732837604245,0.287267162395755,0,0,0,1,5,7
421,"DET","CLE",-1,1,0.0951442476332614,0.137989193522189,0.0825422529408156,0,0.63058374932425,0.36941625067575,0.869074305628769,0.130925694371231,0,0,1,2,4,5
422,"SAS","DAL",-1,0,0.0339679594101651,0.104559718671705,0.014449202551298,0,0.651996275912964,0.348003724087036,0.00729591785966399,0.992704082140336,0,0,0,3,5,8
423,"UTA","LAL",1,0,0.0777098067885915,0.0282940056458206,0,0.0171675359241829,0.964162863429876,0.035837136570124,0.0179982836727541,0.982001716327246,0,0,2,0,8,5
424,"IND","MIL",-1,1,0.00982072670619183,0.0151843976756599,0.0150654296773407,0,0.993324027158354,0.00667597284164623,0.00111866081754408,0.998881339182456,0,0,0,0,6,7
